t,I,TMod,P
2023-01-07 00:00:00,0.7,6.5,0
2023-01-07 00:15:00,0.7,6.5,0.4
2023-01-07 00:30:00,0.7,6.4,0.067
2023-01-07 00:45:00,0.7,6.4,0.033
2023-01-07 01:00:00,0.7,6.4,0.067
2023-01-07 01:15:00,0.7,6.3,0.167
2023-01-07 01:30:00,0.7,6.3,0.033
2023-01-07 01:45:00,0.7,6.2,0.033
2023-01-07 02:00:00,0.7,6.2,0.233
2023-01-07 02:15:00,0.6,6.2,0.333
2023-01-07 02:30:00,0.6,6.2,0
2023-01-07 02:45:00,0.7,6.2,0.167
2023-01-07 03:00:00,0.6,6.3,0.733
2023-01-07 03:15:00,0.6,6.2,0
2023-01-07 03:30:00,0.6,6.2,0
2023-01-07 03:45:00,0.7,6.2,0
2023-01-07 04:00:00,0.6,6.2,0
2023-01-07 04:15:00,0.6,6.2,0
2023-01-07 04:30:00,0.7,6.1,0
2023-01-07 04:45:00,0.6,6,0.033
2023-01-07 05:00:00,0.7,6,0.033
2023-01-07 05:15:00,0.7,6,0.5
2023-01-07 05:30:00,0.6,5.9,0.033
2023-01-07 05:45:00,0.7,5.8,0
2023-01-07 06:00:00,0.7,5.8,0
2023-01-07 06:15:00,0.7,5.9,0.1
2023-01-07 06:30:00,0.7,5.8,0.6
2023-01-07 06:45:00,0.7,5.9,0
2023-01-07 07:00:01,0.7,5.8,0
2023-01-07 07:15:00,0.7,5.8,0.233
2023-01-07 07:30:00,0.7,5.9,0.033
2023-01-07 07:45:00,0.9,5.9,0
2023-01-07 08:00:01,1.3,5.8,0.133
2023-01-07 08:15:00,2,5.8,0
2023-01-07 08:30:00,2.7,5.8,0
2023-01-07 08:45:00,4.2,5.8,0.133
2023-01-07 09:00:00,6.2,5.8,0.133
2023-01-07 09:15:00,8,5.8,1.167
2023-01-07 09:30:00,9.1,5.9,2.2
2023-01-07 09:45:00,13.9,5.9,3.067
2023-01-07 10:00:00,15.5,6.2,2.867
2023-01-07 10:15:00,16,6.1,2.233
2023-01-07 10:30:00,15.5,6.2,1.7
2023-01-07 10:45:00,17.6,6.2,2.8
2023-01-07 11:00:00,17.4,6.4,1.6
2023-01-07 11:15:00,26.4,6.4,4.867
2023-01-07 11:30:00,24.5,6.6,3.567
2023-01-07 11:45:00,22.7,6.5,10.033
2023-01-07 12:00:00,24.3,6.7,11.4
2023-01-07 12:15:00,23,6.7,10.3
2023-01-07 12:30:00,21.8,6.7,10.167
2023-01-07 12:45:00,21.6,6.7,9.967
2023-01-07 13:00:00,24.1,6.8,11.267
2023-01-07 13:15:00,23.4,6.8,9.633
2023-01-07 13:30:00,31,7.1,12.733
2023-01-07 13:45:00,35.2,7.2,14.467
2023-01-07 14:00:00,46.1,7.9,19.033
2023-01-07 14:15:00,53.7,8.7,20.733
2023-01-07 14:30:00,44.1,8.9,18.733
2023-01-07 14:45:00,34.1,8.3,14.933
2023-01-07 15:00:00,24.7,7.8,11.967
2023-01-07 15:15:00,17,7.4,5.767
2023-01-07 15:30:00,14.9,7,1.567
2023-01-07 15:45:00,13.5,7,6.1
2023-01-07 16:00:00,12.2,6.9,2.333
2023-01-07 16:15:00,10.9,6.9,0.6
2023-01-07 16:30:00,8.5,6.8,1.067
2023-01-07 16:45:00,4.7,6.7,0.033
2023-01-07 17:00:00,2.2,6.6,0.233
2023-01-07 17:15:00,1.3,6.5,0
2023-01-07 17:30:00,0.8,6.4,0
2023-01-07 17:45:00,0.6,6.4,0
2023-01-07 18:00:00,0.6,6.3,0
2023-01-07 18:15:00,0.6,6.3,0.467
2023-01-07 18:30:00,0.6,6.3,0
2023-01-07 18:45:00,0.5,6.2,0
2023-01-07 19:00:00,0.6,6.2,0
2023-01-07 19:15:00,0.6,6.2,0.4
2023-01-07 19:30:00,0.5,6.2,0.067
2023-01-07 19:45:00,0.6,6.3,0
2023-01-07 20:00:00,0.6,6.3,0.2
2023-01-07 20:15:00,0.6,6.4,0.1
2023-01-07 20:30:00,0.6,6.3,0.167
2023-01-07 20:45:00,0.6,6.3,0
2023-01-07 21:00:00,0.6,6.3,0.467
2023-01-07 21:15:00,0.6,6.3,0.2
2023-01-07 21:30:00,0.6,6.3,0.233
2023-01-07 21:45:00,0.6,6.3,0
2023-01-07 22:00:00,0.6,6.3,0.1
2023-01-07 22:15:00,0.5,6.3,0
2023-01-07 22:30:00,0.5,6.1,0.533
2023-01-07 22:45:00,0.6,6,0
2023-01-07 23:00:00,0.6,6,0
2023-01-07 23:15:00,0.6,6.1,0.033
2023-01-07 23:30:00,0.5,6.2,0.1
2023-01-07 23:45:00,0.5,6.2,0.467
2023-01-08 00:00:00,0.6,6.1,0.1
2023-01-08 00:15:00,0.6,6,0
2023-01-08 00:30:00,0.6,5.9,0
2023-01-08 00:45:00,0.6,5.9,0.067
2023-01-08 01:00:00,0.6,6,0
2023-01-08 01:15:00,0.6,6,0
2023-01-08 01:30:00,0.5,5.9,0.033
2023-01-08 01:45:00,0.5,5.7,0.1
2023-01-08 02:00:00,0.6,5.6,0.133
2023-01-08 02:15:00,0.5,5.9,0
2023-01-08 02:30:00,0.5,6,0.367
2023-01-08 02:45:00,0.6,6,0
2023-01-08 03:00:00,0.6,6.1,0.033
2023-01-08 03:15:00,0.5,6.2,0.233
2023-01-08 03:30:00,0.5,6.1,0
2023-01-08 03:45:00,0.5,6.1,0
2023-01-08 04:00:00,0.5,6.1,0.033
2023-01-08 04:15:00,0.5,6,0.6
2023-01-08 04:30:00,0.5,5.8,0
2023-01-08 04:45:00,0.4,5.3,0.1
2023-01-08 05:00:00,0.4,5.6,0.033
2023-01-08 05:15:00,0.4,5.7,0.133
2023-01-08 05:30:00,0.5,5.9,0
2023-01-08 05:45:00,0.5,5.9,0
2023-01-08 06:00:00,0.5,5.7,0.267
2023-01-08 06:15:00,0.5,5.7,0
2023-01-08 06:30:00,0.5,5.5,0.1
2023-01-08 06:45:00,0.5,5.5,0
2023-01-08 07:00:01,0.5,5.5,0.933
2023-01-08 07:15:00,0.4,5.4,0
2023-01-08 07:30:00,0.5,5.5,0.067
2023-01-08 07:45:00,0.5,5.5,0.533
2023-01-08 08:00:00,0.9,5.5,0.167
2023-01-08 08:15:00,1.9,5.6,0.533
2023-01-08 08:30:00,3.5,5.6,0.267
2023-01-08 08:45:01,3.4,5.7,0
2023-01-08 09:00:00,5.2,5.7,0.1
2023-01-08 09:15:00,10.7,5.9,2.9
2023-01-08 09:30:00,5.4,5.7,0.767
2023-01-08 09:45:00,6.5,5.7,0
2023-01-08 10:00:00,7.3,5.8,0
2023-01-08 10:15:00,13.2,5.9,0.3
2023-01-08 10:30:00,14.9,6,0.267
2023-01-08 10:45:00,15.3,6.4,0.533
2023-01-08 11:00:00,19.9,6.5,7.967
2023-01-08 11:15:00,13.1,6.8,7.033
2023-01-08 11:30:00,23.9,7.2,8.467
2023-01-08 11:45:00,28.6,7.1,6.967
2023-01-08 12:00:00,NaN,NaN,15.7
2023-01-08 12:15:00,35.5,7.6,14.267
2023-01-08 12:30:00,33,7.4,12.633
2023-01-08 12:45:00,37.3,7.8,13.767
2023-01-08 13:00:00,35.1,8.2,14.2
2023-01-08 13:15:00,28.4,8.1,11.6
2023-01-08 13:30:00,24.8,7.8,9.667
2023-01-08 13:45:00,32.2,8,12.433
2023-01-08 14:00:00,27.2,8.2,9.7
2023-01-08 14:15:00,18.2,7.6,5.667
2023-01-08 14:30:00,22.5,7.3,6.4
2023-01-08 14:45:00,18.5,7.3,7
2023-01-08 15:00:00,13.2,7.1,3.9
2023-01-08 15:15:00,17,7.2,6.067
2023-01-08 15:30:00,10.2,6.7,1.167
2023-01-08 15:45:00,7.1,6.6,0.133
2023-01-08 16:00:00,5.8,6.5,0.067
2023-01-08 16:15:00,4,6.5,0.033
2023-01-08 16:30:00,2.8,6.4,0
2023-01-08 16:45:00,2.2,6.3,0.233
2023-01-08 17:00:00,1.3,6.3,0
2023-01-08 17:15:00,0.9,6.2,0
2023-01-08 17:30:00,0.7,6.2,0
2023-01-08 17:45:00,0.6,6.1,0.1
2023-01-08 18:00:00,0.6,6.1,0.2
2023-01-08 18:15:00,0.6,6.1,0.167
2023-01-08 18:30:00,0.6,6.2,0.867
2023-01-08 18:45:00,0.6,6.2,0.067
2023-01-08 19:00:00,0.6,6.2,0.067
2023-01-08 19:15:00,0.6,6.2,0
2023-01-08 19:30:00,0.6,6.2,0.133
2023-01-08 19:45:00,0.6,6.2,0.267
2023-01-08 20:00:00,0.6,6.1,0
2023-01-08 20:15:00,0.6,6.1,0.767
2023-01-08 20:30:00,0.6,6.1,0.767
2023-01-08 20:45:00,0.6,6.1,0
2023-01-08 21:00:00,0.6,6.2,0
2023-01-08 21:15:00,0.6,6.2,0
2023-01-08 21:30:00,0.6,6.2,0.1
2023-01-08 21:45:00,0.6,6.1,0
2023-01-08 22:00:00,0.5,6.2,0
2023-01-08 22:15:00,0.5,6.1,0.067
2023-01-08 22:30:00,0.5,6.1,0
2023-01-08 22:45:00,0.6,6.2,0.667
2023-01-08 23:00:00,0.6,6.3,0
2023-01-08 23:15:00,0.6,6.3,0.767
2023-01-08 23:30:00,0.6,6.3,0.233
2023-01-08 23:45:00,0.5,6.3,0.1
2023-01-09 00:00:00,0.6,6.3,0
2023-01-09 00:15:00,0.6,6.3,0.133
2023-01-09 00:30:00,0.6,6.3,0
2023-01-09 00:45:00,0.6,6.4,0.333
2023-01-09 01:00:00,0.5,6.4,0.133
2023-01-09 01:15:00,0.6,6.4,0.4
2023-01-09 01:30:00,0.6,6.4,0.7
2023-01-09 01:45:00,0.6,6.4,0.167
2023-01-09 02:00:00,0.5,6.4,0.1
2023-01-09 02:15:00,0.6,6.4,0.1
2023-01-09 02:30:00,0.5,6.4,0
2023-01-09 02:45:00,0.5,6.3,0.033
2023-01-09 03:00:00,0.6,6.2,0
2023-01-09 03:15:00,0.6,6.1,0.467
2023-01-09 03:30:00,0.7,6.1,0.1
2023-01-09 03:45:00,0.7,6.1,0.333
2023-01-09 04:00:00,0.7,6.1,0.033
2023-01-09 04:15:00,0.6,6.1,0.133
2023-01-09 04:30:00,0.6,6.1,0.067
2023-01-09 04:45:00,0.7,6.1,0
2023-01-09 05:00:01,0.7,6.1,0
2023-01-09 05:15:00,0.6,6,0.033
2023-01-09 05:30:00,0.6,6.1,0.067
2023-01-09 05:45:00,0.5,6.1,0.133
2023-01-09 06:00:00,0.6,6.2,0.467
2023-01-09 06:15:00,0.5,6.1,0
2023-01-09 06:30:00,0.5,6,0
2023-01-09 06:45:00,0.6,5.7,0
2023-01-09 07:00:00,0.7,5.7,0
2023-01-09 07:15:00,0.6,5.7,0.067
2023-01-09 07:30:00,0.7,5.5,0
2023-01-09 07:45:00,0.6,5.9,0.3
2023-01-09 08:00:00,0.9,5.9,0.067
2023-01-09 08:15:00,1.4,5.9,0.133
2023-01-09 08:30:00,2.2,5.8,0
2023-01-09 08:45:00,4.1,5.8,0.067
2023-01-09 09:00:00,6.2,6,0
2023-01-09 09:15:00,10.5,6,1.167
2023-01-09 09:30:00,20.3,6.3,3.567
2023-01-09 09:45:00,32,7.5,14.133
2023-01-09 10:00:00,69.5,NaN,21.233
2023-01-09 10:15:00,51.2,8,17.8
2023-01-09 10:30:00,67.3,7.5,29.033
2023-01-09 10:45:00,92.2,8.9,50.5
2023-01-09 11:00:00,135.2,10.1,78.133
2023-01-09 11:15:00,639.9,20.6,281.767
2023-01-09 11:30:00,713.2,30,379.8
2023-01-09 11:45:00,847,35.7,476.6
2023-01-09 12:00:00,890.8,34.4,480.267
2023-01-09 12:15:00,900.1,36.8,519.9
2023-01-09 12:30:00,916.2,39.8,518.4
2023-01-09 12:45:00,920.2,42.3,509.133
2023-01-09 13:00:00,908.8,43,502
2023-01-09 13:15:00,914.2,40.3,496.333
2023-01-09 13:30:00,877.7,41.6,490.867
2023-01-09 13:45:00,819,38.4,482.433
2023-01-09 14:00:00,627.3,35.1,442.667
2023-01-09 14:15:00,686.4,27.5,375.933
2023-01-09 14:30:00,518.6,23.3,337.867
2023-01-09 14:45:00,437.3,25.1,351.033
2023-01-09 15:00:00,246,28.8,348.067
2023-01-09 15:15:00,193.4,28.6,319.533
2023-01-09 15:30:00,304.1,22.7,291.667
2023-01-09 15:45:00,391.5,27.5,245.833
2023-01-09 16:00:00,300.3,25,153
2023-01-09 16:15:01,168.4,23.1,79.967
2023-01-09 16:30:00,160.4,17.7,52.233
2023-01-09 16:45:00,201.8,17,21.8
2023-01-09 17:00:00,72.9,12.7,4.867
2023-01-09 17:15:00,5.5,7.2,0.533
2023-01-09 17:30:00,1.5,4.2,0.867
2023-01-09 17:45:00,0.6,3.2,0.6
2023-01-09 18:00:00,0.6,2.6,0.633
2023-01-09 18:15:00,0.6,2.3,0.7
2023-01-09 18:30:00,0.6,4,0.1
2023-01-09 18:45:00,0.7,5.1,0.6
2023-01-09 19:00:00,0.7,7.1,0
2023-01-09 19:15:00,0.6,6.5,0
2023-01-09 19:30:00,0.7,7.7,0.1
2023-01-09 19:45:00,0.7,7.7,0
2023-01-09 20:00:00,0.6,7.7,0
2023-01-09 20:15:00,0.6,7.4,0.767
2023-01-09 20:30:00,0.5,6.8,0.133
2023-01-09 20:45:00,0.6,6.7,0.233
2023-01-09 21:00:00,0.5,7,0.233
2023-01-09 21:15:00,0.6,7.9,0.033
2023-01-09 21:30:00,0.6,7.9,0
2023-01-09 21:45:00,0.6,6.6,0.033
2023-01-09 22:00:00,0.5,6.5,0.1
2023-01-09 22:15:00,0.5,6,0.267
2023-01-09 22:30:00,0.6,5.2,0.133
2023-01-09 22:45:00,0.7,4.9,0
2023-01-09 23:00:00,0.6,3.9,0.1
2023-01-09 23:15:00,0.6,2.6,1.4
2023-01-09 23:30:00,0.6,1.8,0
2023-01-09 23:45:00,0.6,1.1,0.133
2023-01-10 00:00:00,0.6,0.4,0
2023-01-10 00:15:00,0.6,1.2,0
2023-01-10 00:30:00,0.6,1.6,0
2023-01-10 00:45:00,0.6,2.5,0
2023-01-10 01:00:00,0.6,3.9,0.067
2023-01-10 01:15:00,0.6,4,0.133
2023-01-10 01:30:00,0.7,4.3,0.433
2023-01-10 01:45:00,0.7,4.4,0
2023-01-10 02:00:00,0.7,4.4,0.2
2023-01-10 02:15:00,0.7,4.4,0.1
2023-01-10 02:30:00,0.7,4.7,0.033
2023-01-10 02:45:00,0.6,4.8,0.033
2023-01-10 03:00:01,0.6,4.2,0
2023-01-10 03:15:00,0.6,4,0.233
2023-01-10 03:30:01,0.6,4.5,0
2023-01-10 03:45:00,0.6,4.3,0.167
2023-01-10 04:00:00,0.6,3.7,0.4
2023-01-10 04:15:00,0.6,3.5,0.033
2023-01-10 04:30:00,0.6,3.2,0.067
2023-01-10 04:45:00,0.6,2.2,0
2023-01-10 05:00:00,0.6,2,0.133
2023-01-10 05:15:00,0.6,2.4,0.133
2023-01-10 05:30:00,0.6,3.5,0.1
2023-01-10 05:45:00,0.6,4.1,0.367
2023-01-10 06:00:00,0.6,3.7,0
2023-01-10 06:15:00,0.6,4.5,0
2023-01-10 06:30:00,0.7,5.7,0.3
2023-01-10 06:45:00,0.6,5.8,0.1
2023-01-10 07:00:00,0.7,6.1,0.033
2023-01-10 07:15:00,0.7,5.8,0.033
2023-01-10 07:30:00,0.7,4.7,0
2023-01-10 07:45:01,1,3.3,0.133
2023-01-10 08:00:00,3.1,3.2,0
2023-01-10 08:15:00,9.1,3.2,0.467
2023-01-10 08:30:00,16.9,4.4,3.2
2023-01-10 08:45:00,22.6,4.3,11.833
2023-01-10 09:00:00,200.5,15.6,41.333
2023-01-10 09:15:00,597.2,24,141.367
2023-01-10 09:30:00,666.7,29.4,245.733
2023-01-10 09:45:00,723.6,33.4,330.967
2023-01-10 10:00:00,770.7,34.5,367.633
2023-01-10 10:15:00,810.3,37.7,393.067
2023-01-10 10:30:00,843.7,40.1,418.733
2023-01-10 10:45:00,872,41.4,431.833
2023-01-10 11:00:00,892.8,36.7,440.6
2023-01-10 11:15:00,911.8,39.6,456.867
2023-01-10 11:30:00,926.9,41.3,488.167
2023-01-10 11:45:00,936.1,39.4,513.533
2023-01-10 12:00:00,943.6,41,521.633
2023-01-10 12:15:00,948.3,44,517.867
2023-01-10 12:30:00,955,40.5,529.433
2023-01-10 12:45:00,956.3,39.3,531.033
2023-01-10 13:00:00,953.8,40.1,524.2
2023-01-10 13:15:00,951.2,42.9,520.067
2023-01-10 13:30:00,932.4,46,504.133
2023-01-10 13:45:00,904.9,40.6,498.533
2023-01-10 14:00:00,620.2,36.5,469.833
2023-01-10 14:15:00,662,28.4,402
2023-01-10 14:30:00,561.4,24.3,386.333
2023-01-10 14:45:01,396.5,22.7,391.233
2023-01-10 15:00:00,250.2,27,370.6
2023-01-10 15:15:00,235.6,24.3,340.867
2023-01-10 15:30:00,308.2,20.2,314.4
2023-01-10 15:45:00,437.7,23.7,271.867
2023-01-10 16:00:00,320.3,24.2,174.2
2023-01-10 16:15:00,182.5,22.8,106.967
2023-01-10 16:30:00,187.9,20.1,73.333
2023-01-10 16:45:00,258.8,20.1,31.8
2023-01-10 17:00:00,90.4,14.5,6.867
2023-01-10 17:15:00,7,7.5,0.5
2023-01-10 17:30:00,1.7,4.6,0.9
2023-01-10 17:45:00,0.6,3.1,1.267
2023-01-10 18:00:01,0.5,1.9,1.2
2023-01-10 18:15:00,0.6,1.2,0.567
2023-01-10 18:30:00,0.6,1.9,0.733
2023-01-10 18:45:00,0.6,4,0.533
2023-01-10 19:00:00,0.6,3.9,1.367
2023-01-10 19:15:00,0.6,4,0.5
2023-01-10 19:30:00,0.6,4.2,0.533
2023-01-10 19:45:00,0.6,4.3,0.5
2023-01-10 20:00:00,0.6,4.1,0.233
2023-01-10 20:15:00,0.6,4,0.7
2023-01-10 20:30:00,0.6,4.2,0.367
2023-01-10 20:45:00,0.5,3.8,0
2023-01-10 21:00:00,0.6,3.8,0.133
2023-01-10 21:15:00,0.6,3.6,0.033
2023-01-10 21:30:00,0.5,3.7,0.033
2023-01-10 21:45:00,0.6,3.7,0.033
2023-01-10 22:00:00,0.6,3.4,0.1
2023-01-10 22:15:00,0.5,3.3,0
2023-01-10 22:30:00,0.6,3.5,0.067
2023-01-10 22:45:00,0.6,3.5,0.067
2023-01-10 23:00:01,0.6,3.5,0.1
2023-01-10 23:15:00,0.6,3.3,0
2023-01-10 23:30:01,0.5,2.6,0
2023-01-10 23:45:00,0.5,2.2,0.067
2023-01-11 00:00:00,0.5,2.1,0.033
2023-01-11 00:15:00,0.5,1.3,0.033
2023-01-11 00:30:00,0.5,0.7,0.3
2023-01-11 00:45:00,0.5,0.5,0
2023-01-11 01:00:00,0.5,-0.7,0.133
2023-01-11 01:15:00,0.4,-1.4,0
2023-01-11 01:30:00,0.4,-1.8,0.033
2023-01-11 01:45:00,0.5,-1,0.6
2023-01-11 02:00:01,0.6,-0.7,0.067
2023-01-11 02:15:00,0.6,0.2,0.233
2023-01-11 02:30:00,0.6,0.5,0
2023-01-11 02:45:00,0.6,0.6,0
2023-01-11 03:00:00,0.6,0.4,0
2023-01-11 03:15:00,0.6,0.3,0.1
2023-01-11 03:30:00,0.5,0.8,0
2023-01-11 03:45:00,0.6,1.1,0
2023-01-11 04:00:00,0.6,1,0
2023-01-11 04:15:00,0.5,1.2,0.033
2023-01-11 04:30:00,0.5,1,0
2023-01-11 04:45:00,0.5,1.1,0
2023-01-11 05:00:00,0.5,0.6,0.033
2023-01-11 05:15:00,0.5,0.2,0
2023-01-11 05:30:00,0.5,-0.2,0.167
2023-01-11 05:45:00,0.6,-0.4,0
2023-01-11 06:00:01,0.5,-0.1,0
2023-01-11 06:15:00,0.5,0.2,0.1
2023-01-11 06:30:00,0.5,0.1,0.033
2023-01-11 06:45:00,0.5,0.1,0.467
2023-01-11 07:00:00,0.6,0.1,0
2023-01-11 07:15:00,0.5,0.3,0.033
2023-01-11 07:30:00,0.6,0.5,0
2023-01-11 07:45:00,1,0.6,0.267
2023-01-11 08:00:00,4.1,0.9,0
2023-01-11 08:15:00,5,0.4,0.333
2023-01-11 08:30:00,12.1,0.5,2.867
2023-01-11 08:45:00,20.8,0.8,8.5
2023-01-11 09:00:00,NaN,NaN,14.833
2023-01-11 09:15:00,66.3,2.3,24.5
2023-01-11 09:30:00,107.1,3.7,49.633
2023-01-11 09:45:01,155.3,5.2,77.333
2023-01-11 10:00:00,183.2,6.2,101.6
2023-01-11 10:15:00,348.6,11.7,164
2023-01-11 10:30:00,379.2,16.5,216.567
2023-01-11 10:45:00,378.8,18.6,215.933
2023-01-11 11:00:00,331.7,18.7,199.7
2023-01-11 11:15:00,234,15.5,140.533
2023-01-11 11:30:00,229.9,16.1,165
2023-01-11 11:45:00,94.2,12.7,68.967
2023-01-11 12:00:00,93.1,11.6,57.867
2023-01-11 12:15:00,162,13.2,104.6
2023-01-11 12:30:00,166,15,112.367
2023-01-11 12:45:00,109.8,14.3,68.867
2023-01-11 13:00:00,80.8,12.7,48.667
2023-01-11 13:15:00,76.1,11.4,45.333
2023-01-11 13:30:00,73.7,10.7,40.333
2023-01-11 13:45:00,69.8,10.9,37.667
2023-01-11 14:00:00,49.9,10.7,29.967
2023-01-11 14:15:00,46.3,9.6,24.767
2023-01-11 14:30:00,63.5,9.3,35.767
2023-01-11 14:45:00,50.8,8.9,29.067
2023-01-11 15:00:00,55.7,8.5,32.733
2023-01-11 15:15:00,97.2,8.7,56.033
2023-01-11 15:30:00,107.9,10.7,67.433
2023-01-11 15:45:00,77.4,10.8,43.733
2023-01-11 16:00:00,57,9.8,32.733
2023-01-11 16:15:00,28.2,8.7,16.3
2023-01-11 16:30:00,17.7,7.5,6.367
2023-01-11 16:45:00,11.9,6.9,2.4
2023-01-11 17:00:00,4.2,6.3,0.367
2023-01-11 17:15:00,1.2,6.2,0.033
2023-01-11 17:30:00,0.8,6.1,0
2023-01-11 17:45:00,0.6,6,0
2023-01-11 18:00:01,0.5,5.7,0.3
2023-01-11 18:15:00,0.5,5.1,0.067
2023-01-11 18:30:01,0.6,4.9,0.033
2023-01-11 18:45:00,0.6,5,0
2023-01-11 19:00:00,0.6,5.3,0
2023-01-11 19:15:01,0.6,5.6,0.367
2023-01-11 19:30:00,0.6,5.7,0
2023-01-11 19:45:00,0.5,5.7,0.1
2023-01-11 20:00:00,0.6,5.8,0.433
2023-01-11 20:15:00,0.6,5.9,0.067
2023-01-11 20:30:00,0.6,5.8,0
2023-01-11 20:45:00,0.6,5.6,0.033
2023-01-11 21:00:00,0.6,5.4,0.067
2023-01-11 21:15:00,0.6,4.9,0
2023-01-11 21:30:00,0.6,4.8,0
2023-01-11 21:45:00,0.6,4.9,0.033
2023-01-11 22:00:00,0.7,4.6,0.033
2023-01-11 22:15:00,0.6,4.8,0.1
2023-01-11 22:30:00,0.6,4.5,0.2
2023-01-11 22:45:00,0.6,3.7,0
2023-01-11 23:00:00,0.6,3.1,0.633
2023-01-11 23:15:00,0.5,1.6,0.167
2023-01-11 23:30:00,0.6,0.4,0.1
2023-01-11 23:45:00,0.6,0.1,0.233
2023-01-12 00:00:00,0.5,-0.4,0
2023-01-12 00:15:00,0.5,-0.6,0.367
2023-01-12 00:30:00,0.5,-0.9,0.067
2023-01-12 00:45:00,0.5,-1.4,0.4
2023-01-12 01:00:00,0.5,-1.3,0.067
2023-01-12 01:15:00,0.5,-1.9,0.167
2023-01-12 01:30:00,0.5,-2.2,0
2023-01-12 01:45:00,0.5,-2.4,0
2023-01-12 02:00:00,0.5,-2.7,0.2
2023-01-12 02:15:00,0.5,-2,0.067
2023-01-12 02:30:00,0.5,-1.1,0.033
2023-01-12 02:45:00,0.5,-0.7,0
2023-01-12 03:00:00,0.5,-1.1,0.467
2023-01-12 03:15:00,0.5,-0.5,0
2023-01-12 03:30:00,0.5,-0.2,0
2023-01-12 03:45:00,0.5,0.2,0.3
2023-01-12 04:00:00,0.5,0.3,0.133
2023-01-12 04:15:00,0.5,0.4,0.167
2023-01-12 04:30:01,0.5,0.3,0
2023-01-12 04:45:00,0.5,0.5,0
2023-01-12 05:00:00,0.5,0.3,0
2023-01-12 05:15:00,0.5,0.3,0
2023-01-12 05:30:00,0.5,-0.5,0.1
2023-01-12 05:45:00,0.5,-0.6,0.033
2023-01-12 06:00:00,0.6,-0.8,0.233
2023-01-12 06:15:00,0.5,0,0.033
2023-01-12 06:30:00,0.5,0.6,0.467
2023-01-12 06:45:00,0.5,0.7,0.3
2023-01-12 07:00:00,0.5,0.2,0
2023-01-12 07:15:00,0.5,0.1,0.033
2023-01-12 07:30:00,0.6,0,0.2
2023-01-12 07:45:00,0.8,-0.1,0
2023-01-12 08:00:00,3.5,-0.1,0
2023-01-12 08:15:00,12.5,-0.3,0.4
2023-01-12 08:30:00,29.6,0.4,8.733
2023-01-12 08:45:00,74.3,2.1,21.6
2023-01-12 09:00:00,197.5,10.3,45.75
2023-01-12 09:15:00,293.4,11.2,85.667
2023-01-12 09:30:00,406.6,13.1,147
2023-01-12 09:45:00,494.1,17,216.1
2023-01-12 10:00:00,543.9,19,280.767
2023-01-12 10:15:00,525.6,22,287.433
2023-01-12 10:30:00,410.3,20.9,232.9
2023-01-12 10:45:00,403.6,19.7,226.933
2023-01-12 11:00:00,436,19,241.1
2023-01-12 11:15:00,398,18.3,234.7
2023-01-12 11:30:00,469.8,18.8,256.3
2023-01-12 11:45:00,399.6,23,267.933
2023-01-12 12:00:00,630.5,23.4,345.567
2023-01-12 12:15:00,816.5,34.9,467.133
2023-01-12 12:30:00,736.5,35.7,383.8
2023-01-12 12:45:00,788.7,37.1,441.3
2023-01-12 13:00:00,771.3,35.3,444.357
2023-01-12 13:15:00,764.1,34.6,433.8
2023-01-12 13:30:00,709.5,35.1,434.433
2023-01-12 13:45:00,504.3,26.1,336.2
2023-01-12 14:00:00,329.7,19.8,237.167
2023-01-12 14:15:00,385.3,18.7,267.4
2023-01-12 14:30:00,423.6,18.4,253.6
2023-01-12 14:45:00,317,20.9,345.867
2023-01-12 15:00:00,360,22.6,337.033
2023-01-12 15:15:00,296.5,22,304.467
2023-01-12 15:30:00,189.5,16.4,164.067
2023-01-12 15:45:00,212.2,14.4,125.467
2023-01-12 16:00:00,199.4,15.4,120.467
2023-01-12 16:15:00,137.7,13.7,66.767
2023-01-12 16:30:00,81.6,11.1,36.733
2023-01-12 16:45:00,46.3,8.7,20.833
2023-01-12 17:00:00,21.8,6.1,6.633
2023-01-12 17:15:00,4.7,4.8,0.867
2023-01-12 17:30:00,1.4,3.8,0.4
2023-01-12 17:45:00,0.7,2.1,0.067
2023-01-12 18:00:00,0.6,1.3,0.2
2023-01-12 18:15:00,0.6,0.8,0.1
2023-01-12 18:30:00,0.6,0.6,0.067
2023-01-12 18:45:00,0.6,0.2,0.467
2023-01-12 19:00:00,0.5,0.2,0
2023-01-12 19:15:00,0.6,0.6,0.033
2023-01-12 19:30:00,0.6,1.2,0.067
2023-01-12 19:45:00,0.6,1.3,0
2023-01-12 20:00:00,0.6,1,0.467
2023-01-12 20:15:00,0.6,1,0.3
2023-01-12 20:30:00,0.6,1.4,0
2023-01-12 20:45:00,0.6,2.5,0.033
2023-01-12 21:00:00,0.6,1.9,0.3
2023-01-12 21:15:00,0.6,1.4,0.033
2023-01-12 21:30:00,0.6,1.7,0
2023-01-12 21:45:00,0.6,2.2,0.1
2023-01-12 22:00:00,0.7,2.4,0
2023-01-12 22:15:01,0.6,2.3,0.8
2023-01-12 22:30:00,0.6,2.7,0.433
2023-01-12 22:45:00,0.6,3.1,0.267
2023-01-12 23:00:00,0.6,3.3,0.1
2023-01-12 23:15:00,0.6,3.2,0.633
2023-01-12 23:30:00,0.6,2.4,0.033
2023-01-12 23:45:00,0.6,1.5,0.133
