t,I,P,TMod,Eta
2024-01-02 06:55:00,283.8063,12.4583,9.8917,1.0974298315435562
2024-01-02 07:00:00,361.1016,12.4583,13.9405,0.862520409768331
2024-01-02 07:05:00,372.2984,13.1707,15.2651,0.8844182515960316
2024-01-02 07:10:00,180.2023,13.5417,8.2775,1.8786802388204813
2024-01-02 07:15:00,88.1065,13.9931,4.2529,3.970507283798585
2024-01-02 07:20:00,4.9978,14.3136,0.0005,71.59950378166393
2024-01-02 07:25:00,0.0,14.0833,0.0005,inf
2024-01-02 07:30:00,0.0,13.3611,0.0005,inf
2024-01-02 07:35:00,0.0,12.5486,0.0005,inf
2024-01-02 07:40:00,0.0,12.6389,0.0005,inf
2024-01-02 07:45:00,0.0,12.5923,0.0005,inf
2024-01-02 07:50:00,0.0,12.5486,0.0005,inf
2024-01-02 07:55:00,0.0,13.9931,0.0005,inf
2024-01-02 08:00:00,0.0,13.9028,0.0005,inf
2024-01-02 08:05:00,0.0,14.0418,0.0005,inf
2024-01-02 08:10:00,0.0,14.0833,0.0005,inf
2024-01-02 08:15:00,0.0,13.0903,0.0005,inf
2024-01-02 08:20:00,0.0,12.7882,0.0005,inf
2024-01-02 08:25:00,0.0,15.9094,0.0005,inf
2024-01-02 08:30:00,0.0,16.125,0.0005,inf
2024-01-02 08:35:00,0.0,13.9688,0.0005,inf
2024-01-02 08:40:00,11.3006,13.1707,-0.723,29.137169707803128
2024-01-02 08:45:00,38.0989,15.8438,0.7922,10.39649438697705
2024-01-02 08:50:00,62.8061,18.934,2.2291,7.536688315306952
2024-01-02 08:55:00,80.3947,226.462,3.4216,70.42193079892083
2024-01-02 09:00:00,90.8946,509.756,4.2298,140.20524871664543
2024-01-02 09:05:00,83.0938,744.431,4.2397,223.973088244851
2024-01-02 09:10:00,53.8931,1063.58,2.8402,493.3748476150008
2024-01-02 09:15:00,30.6986,1547.11,2.097,1259.9190191083633
2024-01-02 09:20:00,2.8029,2691.04,0.0005,24002.283349388134
2024-01-02 09:25:00,0.0,4012.6,0.0005,inf
2024-01-02 09:30:00,0.0,4126.22,0.0005,inf
2024-01-02 09:35:00,0.0,4276.11,0.0005,inf
2024-01-02 09:40:00,0.0,4613.33,0.0005,inf
2024-01-02 09:45:00,0.0,5298.31,0.0005,inf
2024-01-02 09:50:00,0.0,5660.65,0.0005,inf
2024-01-02 09:55:00,0.0,5994.86,0.0005,inf
2024-01-02 10:00:00,0.0,5831.54,0.0005,inf
2024-01-02 10:05:00,0.0,5162.53,0.0005,inf
2024-01-02 10:10:00,0.0,4829.89,0.0005,inf
2024-01-02 10:15:00,0.0,4980.0,0.0005,inf
2024-01-02 10:20:00,0.0,4601.09,0.0005,inf
2024-01-02 10:25:00,0.0,4448.7,0.0005,inf
2024-01-02 10:30:00,0.0,4697.19,0.0005,inf
2024-01-02 10:35:00,0.0,4915.73,0.0005,inf
2024-01-02 10:40:00,11.5972,4411.39,-0.4708,9509.601455523745
2024-01-02 10:45:00,33.9019,3895.68,0.7811,2872.7593438715826
2024-01-02 10:50:00,45.603,3628.08,1.5618,1988.9480955200313
2024-01-02 10:55:00,143.705,3706.78,6.2162,644.8592602901778
2024-01-02 11:00:00,149.5927,4175.21,7.2425,697.7629924454869
2024-01-02 11:05:00,324.9009,4868.93,15.0207,374.64731553529094
2024-01-02 11:10:00,236.6017,6177.29,12.5058,652.7098072414526
2024-01-02 11:15:00,175.3973,6327.64,10.319,901.9009984760312
2024-01-02 11:20:00,8.8981,6087.31,4.145,17102.836560614065
2024-01-02 11:25:00,0.0,5612.81,0.0005,inf
